"기준_년분기_코드","행정동_코드","행정동_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20191","11320522","도봉2동","3594494","1729437","1865057","566987","381512","461935","509202","562476","1112382","945781","755468","422746","413785","586552","470163","513369","519569","512338","503827","508454","515712","521226"
"20191","11320660","쌍문1동","5491552","2403611","3087941","922432","751990","634999","802625","791282","1588226","1566937","1163713","616859","593073","838965","712006","784083","781237","770155","769431","748951","796800","840895"
"20191","11320670","쌍문2동","5239109","2440687","2798423","816422","659638","721139","730414","823844","1487651","1345923","1082173","620924","612398","882900","694790","733525","749641","746914","749035","750471","744142","765380"
"20191","11320680","쌍문3동","5107507","2296344","2811163","694082","730338","724888","731700","774279","1452221","1339236","1066110","582869","577961","850912","690419","726155","727097","721524","717488","717302","741187","756753"
"20191","11320681","쌍문4동","3055882","1375643","1680239","602226","352080","359171","441777","496807","803823","877715","657048","324405","326813","469614","400288","432232","430717","428910","424203","423730","447522","468569"
"20191","11320690","방학1동","7712945","3671482","4041463","1088828","944913","1004216","1187575","1307375","2180037","1964448","1554319","921281","937126","1327497","1008275","1087113","1095286","1083011","1068962","1084966","1145086","1148522"
"20191","11320700","방학2동","4258954","2001565","2257390","579568","518489","498338","601250","714863","1346446","1185029","867415","477814","471594","690812","566291","601513","606045","596354","592909","594870","624704","642557"
"20191","11320710","방학3동","3730119","1675954","2054165","662112","378720","412371","534228","580421","1162266","1085631","791746","400584","380682","563269","508207","530970","530606","528491","519391","518278","538890","563492"
"20191","11350560","월계1동","6019683","3146257","2873425","977586","1211236","719842","803493","808068","1499459","1509764","1233690","723183","726013","1037285","789747","860318","873670","869239","865429","853957","854888","842181"
"20191","11350570","월계2동","3880097","1795204","2084893","716270","423775","449937","584645","579301","1126172","1257253","843369","380589","347301","513707","537878","558807","558921","556224","548550","538435","547044","572115"
"20191","11350580","월계3동","2736595","1258642","1477952","480560","310144","379775","416261","408761","741092","761483","584044","301378","299954","434174","355561","383534","383457","383397","380757","380269","408468","416715"
"20191","11350595","공릉1동","10951769","5229129","5722639","1567116","1927764","1597570","1566212","1635259","2657848","2894562","2217543","1247622","1250446","1854177","1487418","1555085","1549350","1546882","1547825","1546177","1600482","1605967"
"20191","11350600","공릉2동","8697862","4098689","4599172","1707564","1636742","1071370","1246093","1169555","1866538","2448936","1838619","960077","937967","1363922","1148338","1224166","1224438","1226892","1226557","1223091","1269802","1302913"
"20191","11350611","하계1동","4351674","2002564","2349112","815942","659279","447830","661447","696705","1070471","1142521","940331","528497","509172","680734","550421","613119","628295","628477","626899","624595","606536","623751"
"20191","11350612","하계2동","3272234","1459635","1812597","719845","418210","355417","542148","513171","723445","978912","706309","353230","335676","472781","425327","466949","458704","456784","452512","448229","484775","504281"
"20191","11350619","중계본동","5278150","2403594","2874556","1583168","546250","376056","985396","814350","972929","1415860","1081065","614671","631384","876392","658776","741433","729714","737937","737801","735528","789347","806391"
"20191","11350621","중계1동","4251158","1866463","2384697","1242480","414589","331646","801731","651451","809262","1133165","862620","488674","499959","719097","547646","601648","597009","603843","606076","603207","621051","618326"
"20191","11350624","중계4동","3565095","1620583","1944512","713549","371546","347548","566223","577862","988367","1020516","725689","380529","378966","567798","491597","508655","508672","507566","501552","499024","516010","523615"
"20191","11350625","중계2?3동","5334029","2319391","3014637","1054557","626934","644944","883155","767734","1356705","1513274","1130157","601009","576207","811689","701693","749791","751996","758258","751916","751362","775751","794955"
"20191","11350630","상계1동","7713895","3642671","4071223","1260835","914632","973548","1105008","1280412","2179459","2004199","1579770","891904","899237","1322062","1016723","1075040","1082068","1074383","1068513","1076705","1145738","1191449"
"20191","11350640","상계2동","11810613","5397303","6413310","1954048","2025188","1393240","1633169","1909412","2895559","2713537","2220958","1477262","1570429","2292266","1536163","1631603","1624341","1643179","1633278","1683654","1801155","1793403"
"20191","11350665","상계3?4동","9720729","4413902","5306828","1206359","1037663","1039095","1467506","1688749","3281356","2514521","2015017","1127256","1151520","1661148","1251267","1356594","1359539","1346510","1332374","1331313","1463906","1530493"
"20191","11350670","상계5동","7427067","3464857","3962210","1110757","987363","817404","1081258","1238354","2191930","2006663","1514479","827843","839644","1247731","990706","1050976","1041622","1034520","1028923","1022179","1107503","1141343"
"20191","11350695","상계6?7동","6334171","2724485","3609685","1091982","906660","848686","994683","952257","1539904","1314520","1261360","882573","926629","1179244","769845","905076","901896","923532","924161","932911","891142","855456"
"20191","11350700","상계8동","918966","412340","506626","203949","95176","173456","140398","119211","186776","279706","191736","91409","88354","137822","129941","129423","130199","130486","131091","131769","131652","134345"
"20191","11350710","상계9동","2058938","914335","1144602","448870","225222","279589","308734","293314","503207","611203","443948","218744","207419","302390","275234","295448","292859","291606","284037","289590","299279","306122"
"20191","11350720","상계10동","2829135","1264492","1564642","575413","396614","370892","408153","419096","658966","689036","579638","341136","352222","500817","366287","394686","391327","398245","396997","403706","424651","419523"
"20191","11380510","녹번동","7424051","3261911","4162141","1068277","869904","1129876","1111772","1171927","2072294","2323256","1556115","754241","721468","1051037","1017932","1061106","1057561","1055963","1044382","1044670","1069720","1090653"
"20191","11380520","불광1동","6819349","3004991","3814357","999517","790243","934125","993808","1003735","2097922","1717572","1370869","795595","834087","1202008","899216","951404","948032","943573","940052","952350","1028623","1055314"
"20191","11380530","불광2동","6771375","3187682","3583693","1039670","844246","920003","969221","1051577","1946657","2011379","1430677","723112","692295","1008036","905875","945287","957532","954713","943823","959355","986210","1024456"
"20191","11380551","갈현1동","9275773","4304958","4970814","1220278","1438351","1268896","1376252","1452945","2519051","2252144","1904551","1092524","1103341","1652945","1270269","1317198","1307481","1295594","1300559","1306881","1367539","1380523"
"20191","11380552","갈현2동","6523699","2967454","3556247","1157296","888216","925446","993225","937249","1622269","1987442","1336680","662253","643722","979382","914219","926546","925508","917099","912182","911046","954442","976876"
"20191","11380560","구산동","5841857","2569901","3271955","1132021","676176","776191","900161","868409","1488899","1705168","1246190","634179","611858","872972","771489","829301","832152","826238","821167","814187","840278","878537"
"20191","11380570","대조동","9672770","4277871","5394901","1254488","1367094","1459640","1395197","1456812","2739542","2794356","1945614","1020120","1033615","1558792","1320272","1351579","1365369","1360015","1353552","1366037","1430172","1446047"
"20191","11380580","응암1동","5929254","2681894","3247358","1165689","681801","896752","952955","818947","1413111","1727260","1221651","632352","616357","908885","822750","846923","844655","841927","841252","842774","861238","850486"
