"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"마포구","학원","3000021123","센텀영수학원","서울특별시 마포구 성미산로 43",", 2층전부 (성산동)","입시.검정 및 보습","보통교과","보습,","보습","110","50","","Y","N","121846","개원","20140923","","99991231","20140923","20231018"
"마포구","학원","3000021147","리드101마포염리영어학원","서울특별시 마포구 큰우물로 53",", 네이버빌딩 3층 304호 (염리동, 마포 네이버타운)","입시.검정 및 보습","보통교과","보습,","보습","480","50","","Y","N","04154","개원","20140926","","99991231","20140926","20231018"
"마포구","학원","3000021179","쎈수학러닝센터학원","서울특별시 마포구 월드컵로25길 58",", 2층 일부(좌측) (망원동)","입시.검정 및 보습","보통교과","보습,","보습","37","72","","N","N","03964","개원","20140930","","99991231","20140930","20231018"
"마포구","교습소","3000021200","아트가든미술교습소","서울특별시 마포구 새창로 52",", 상가12동 1층 149호 (도화동, 도화동현대아파트)","예능(대)","예능(중)","고급 미술 1","미술","16","4","고급 미술 1:90000, 고급 미술 2:150000, 고급 미술 3:200000, 고급 미술 4:115000","Y","N","04182","개원","20141006","","99991231","20141006","20231018"
"마포구","학원","3000021230","애플잉글리쉬학원","서울특별시 마포구 마포대로11길 44-19",", 2층,3층","입시.검정 및 보습","보통교과","보습,","보습","53","50","","Y","N","121050","개원","20141010","","99991231","20141010","20231018"
"마포구","교습소","3000021231","통기타스테이션음악교습소","서울특별시 마포구 월드컵로31길 102",", 1층 101호 (망원동, 정윤빌라)","예능(대)","예능(중)","고급","음악","7","2","고급:95000","Y","N","03955","개원","20141010","","99991231","20141010","20231018"
"마포구","교습소","3000021232","로씨니음악교습소","서울특별시 마포구 굴레방로 11-2",", 2층전부 (아현동)","예능(대)","예능(중)","초급피아노","음악","12","4","","N","N","04117","개원","20141010","","99991231","20141010","20231018"
"마포구","교습소","3000021341","파디미술교습소","서울특별시 마포구 독막로 56",", 3층 302호 (합정동)","예능(대)","예능(중)","미술입시포트폴리오(주2)","미술","63","9","미술입시포트폴리오(주2):600000, 미술입시포트폴리오(주3):800000, 미술입시포트폴리오(주4):1000000","N","N","04073","개원","20141023","","99991231","20141023","20231018"
"마포구","교습소","3000021423","2단지수학교습소","서울특별시 마포구 월드컵북로47길 42",", 2층 201호 (상암동, 상암월드컵파크2단지)","입시.검정 및 보습","보통교과","","보습","54","9","","N","N","03912","개원","20141031","","99991231","20141031","20231018"
"마포구","교습소","3000021425","삼성영어셀레나신석초영어교습소","서울특별시 마포구 토정로18길 11",", 래미안웰스트림 상가동 2층(지1층) 202-1,202-2호 (현석동, 래미안웰스트림)","입시.검정 및 보습","보통교과","초등영어A","보습","15","9","초등영어A:220000, 초등영어B:250000, 중등영어C:280000, 고등영어D:310000","Y","N","04091","개원","20141022","","99991231","20141022","20231113"
"마포구","학원","3000021447","수학전문수매쓰학원","서울특별시 마포구 성미산로 31",", 2층전부 (성산동)","입시.검정 및 보습","보통교과","보습,","보습","90","30","","N","N","03968","개원","20141104","","99991231","20141104","20231018"
"마포구","교습소","3000021493","해법영어교실신수레미안영어교습소","서울특별시 마포구 신수로 28",", 3층전부 (현석동)","입시.검정 및 보습","보통교과","","보습","36","9","","N","N","04091","개원","20141110","","99991231","20141110","20231018"
"마포구","교습소","3000021498","로제타스톤영어교실망원캠퍼스영어교습소","서울특별시 마포구 망원로 60",", 2층 전부 (망원동, 희망주택)","입시.검정 및 보습","보통교과","","보습","12","9","","Y","N","04009","개원","20141111","","99991231","20141111","20231018"
"마포구","학원","3000021504","애플씨드미술학원","서울특별시 마포구 토정로37길 46",", 310-4호 (도화동, 정우빌딩)","예능(대)","예능(중)","미술,","미술","54","30","","Y","N","04157","개원","20141111","","99991231","20141111","20231018"
"마포구","교습소","3000021505","생각의힘수학교습소","서울특별시 마포구 큰우물로 18",", 2층일부 우측 (대흥동, 목암빌딩)","입시.검정 및 보습","보통교과","","보습","18","6","","N","N","04159","개원","20141112","","99991231","20141112","20231018"
"마포구","교습소","3000021506","이와이영어교습소","서울특별시 마포구 도화길 32",", 2층 206호(도화동, 삼성아파트)","입시.검정 및 보습","보통교과","중등영어A","보습","12","7","중등영어A:250000, 중등영어B:300000, 고등영어A:300000, 고등영어B:350000","N","N","04170","개원","20141112","","99991231","20141112","20231105"
"마포구","교습소","3000021524","해피뮤직스토리음악교습소","서울특별시 마포구 동교로 59",", 1층 일부 좌측 (망원동)","예능(대)","예능(중)","","음악","36","4","","Y","N","04018","개원","20141112","","99991231","20141112","20231018"
"마포구","학원","3000021605","뮤직트리음악학원","서울특별시 마포구 마포대로 195",", 마포래미안푸르지오아파트상가 4동 208,209호 (아현동)","예능(대)","예능(중)","음악","음악","168","50","","Y","N","121010","개원","20141124","","99991231","20141124","20231023"
"마포구","교습소","3000021720","함수학교실수학교습소","서울특별시 마포구 만리재옛길 88",", 4층일부 401호 (공덕동)","입시.검정 및 보습","보통교과","고등 수학 1반","보습","72","9","고등 수학 1반:343000, 고등 수학 2반:317000, 초등 수학 1반:150000, 초등 수학 3반:202000, 초등 수학 5반:270000, 중등수학1:300000","Y","N","04208","개원","20141201","","99991231","20141201","20231105"
"마포구","학원","3000022058","엔와이댄스학원","서울특별시 마포구 백범로 131",", 2층, 4층 (염리동)","예능(대)","예능(중)","무용,","무용","205","80","","N","N","04138","개원","20150109","","99991231","20150109","20231018"
"마포구","학원","3000022198","웅진씽크빅학습센터마포학원","서울특별시 마포구 큰우물로 52",", 2층 (용강동, 세일상가)","입시.검정 및 보습","보통교과","보습,","보습","150","103","","Y","N","121875","개원","20150126","","99991231","20150126","20231018"
"마포구","학원","3000022205","후마니타스아카데미학원","서울특별시 마포구 월드컵북로5길 22","(서교동)","예능(대)","예능(중)","미술,","미술","187","26","","Y","N","04000","개원","20150127","","99991231","20150127","20231018"
"마포구","교습소","3000022253","해법중국어교습소","서울특별시 마포구 월드컵로42길 40",", 3층 327호 (상암동, 상암근린상가)","국제화","외국어","중국어회화1","실용외국어(유아/초?중?고)","15","6","중국어회화1:135000, 중국어회화2:155000, 중국어회화3:200000","Y","N","03905","개원","20150130","","99991231","20150202","20231018"
"마포구","교습소","3000022368","윤소영수학교습소","서울특별시 마포구 망원로 55-6",", 1층 (망원동)","입시.검정 및 보습","보통교과","초등고학년수학(3~6학년)","보습","21","7","초등고학년수학(3~6학년):200000, 초등저학년수학(1~2학년):170000, 중등수학:230000","Y","N","03958","개원","20150203","","99991231","20150203","20231018"
"마포구","학원","3000022459","혜정속기학원","서울특별시 마포구 마포대로14길 5",", 3층 (공덕동)","직업기술","산업서비스","속기,","속기","48","25","","Y","N","121801","개원","20150225","","99991231","20150225","20231018"
"마포구","학원","3000022460","디자인메이지미술학원","서울특별시 마포구 양화로18길 12",", 3층-5층 (동교동, 두영빌딩)","예능(대)","예능(중)","미술,","미술","240","40","","Y","N","04050","개원","20150225","20160418","20160424","20150225","20231018"
"마포구","학원","3000022498","이지패스전문학원","서울특별시 마포구 대흥동 802번지 대흥세양아파트상가",", 107,108호","입시.검정 및 보습","보통교과","보습,","보습","160","66","","Y","N","121060","개원","20150227","","99991231","20150227","20231018"
"마포구","학원","3000022499","쓰리에스연기학원","서울특별시 마포구 양화로16길 30-9",", 2,4층 (서교동, 성원빌딩)","기예(대)","기예(중)","연기(연극,뮤지컬,오페라),","연기(연극,뮤지컬,오페라)","80","70","","Y","N","04039","개원","20150227","","99991231","20150227","20231018"
"마포구","학원","3000022500","쓰리에스홍대연기학원","서울특별시 마포구 양화로16길 30-9",", 1층, 3층 (서교동, 성원빌딩)","기타(대)","기타(중)","","연극","80","60","","Y","N","04039","개원","20150227","","99991231","20150227","20231018"
"마포구","학원","3000022560","대치학원","서울특별시 마포구 굴레방로 27",", 보성상가 2층 201호, 6층 602호 (아현동)","입시.검정 및 보습","보통교과","보습,","보습","70","90","","Y","N","04116","개원","20150304","","99991231","20150304","20231018"
"마포구","교습소","3000022592","신샘마포학당국어논술교습소","서울특별시 마포구 토정로 155",", 3층 (하중동)","입시.검정 및 보습","보통교과","국어논술초등","보습?논술","32","4","","Y","N","04077","개원","20150302","","99991231","20150302","20231018"
"마포구","교습소","3000022594","그리다아트미술교습소","서울특별시 마포구 마포대로 195",", 마포래미안푸르지오 상가4단지 지3층 204호 (아현동)","예능(대)","예능(중)","미술초급1","미술","30","6","","Y","N","04129","개원","20150303","","99991231","20150303","20231018"
"마포구","교습소","3000022600","뚝딱뚝딱아동창의미술교습소","서울특별시 마포구 월드컵북로47길 10",", 2층 (상암동, 상암월드컵아파트 1단지)","예능(대)","예능(중)","","미술","7","7","","Y","N","03913","개원","20150302","","99991231","20150302","20231018"
"마포구","학원","3000022689","도화선한국화학원","서울특별시 마포구 서강로 138",", 2층 (노고산동, 영빌딩)","예능(대)","예능(중)","미술,","미술","350","76","","Y","N","04100","개원","20150317","","99991231","20150317","20231018"
